 El-array Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In   Time Spa.5 Spa.6 Spa.7 Spa.8 Spa.9 Spa.10 Spa.11 Spa.12 M1   M2   M3   M4   M5   M6   M7   M8   M9   M10   M11  M12  M13  M14  M15  M16  M17  M18  M19  M20  Mdly TM1  TM2  TM3  TM4  TM5  TM6  TM7  TM8  TM9  TM10 TM11 TM12 TM13 TM14 TM15 TM16 TM17 TM18 TM19 TM20 Stack Rs-Check Vab  Pab  Rab  Latitude Longitude Name Channel Overload Tx-Bat Rx-Bat Temp. Date Gapfiller Synch Cole Tau Cole M Cole rms
 Dipole Dipole 0.00 2.00 10.00 12.00 0.40 4.61 66.70 44.95 -0.366 681.827 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 129.70 73.03 100.29 85.26 73.84 96.21 74.29 65.40 45.36 89.03 81.83 66.61 78.48 63.97 26.71 21.39 10.70 18.47 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 332 227 0.5 00.000000 00.000000 DD48 1 0 11.20 12.32 40.2 4/21/2016 12:37:03 PM 0 1 0.0 0.00 0.0
 Dipole Dipole 0.00 2.00 12.00 14.00 0.57 12.97 6.09 -9.55 -0.296 681.827 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -164.05 -130.59 -36.75 -10.24 9.07 38.35 50.37 9.89 41.34 17.65 37.44 50.67 57.66 56.23 35.54 23.78 23.13 0.09 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 332 227 0.5 00.000000 00.000000 DD48 2 0 11.20 12.32 40.2 4/21/2016 12:37:03 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 2.00 14.00 16.00 0.35 33.79 122.49 3.07 -0.114 681.827 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 94.48 -6.97 176.04 153.99 107.52 201.00 210.32 131.82 130.41 112.71 71.14 176.94 205.69 176.11 92.56 116.38 17.29 37.32 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 332 227 0.5 00.000000 00.000000 DD48 3 0 11.20 12.32 40.2 4/21/2016 12:37:03 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 2.00 16.00 18.00 0.43 40.49 349.13 -11.81 -0.092 681.827 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1122.69 689.81 693.06 480.56 371.76 362.04 363.43 345.83 279.17 343.06 252.31 286.57 316.20 231.48 106.48 -36.57 47.69 28.70 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 332 227 0.5 00.000000 00.000000 DD48 4 0 11.20 12.32 40.2 4/21/2016 12:37:03 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 2.00 11.00 13.00 0.46 12.32 -15.99 -1.13 -0.312 683.823 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -194.74 -132.71 -71.04 -48.45 -34.15 -12.31 -4.48 -20.61 -9.60 4.33 25.39 17.77 32.91 25.20 13.75 19.13 44.91 56.93 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 330 225 0.5 00.000000 00.000000 DD48 1 0 11.15 12.12 37.3 4/21/2016 12:37:13 PM 0 1 0.0 0.00 0.0
 Dipole Dipole 0.00 2.00 13.00 15.00 0.60 17.93 20.61 0.92 -0.242 683.823 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 120.80 107.35 65.87 6.98 5.58 25.94 30.23 -23.83 -38.62 -34.20 -3.58 27.85 69.23 35.23 -33.51 -17.61 3.03 24.23 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 330 225 0.5 00.000000 00.000000 DD48 2 0 11.15 12.12 37.3 4/21/2016 12:37:13 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 2.00 15.00 17.00 0.33 41.64 -11.39 -3.34 -0.087 683.823 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -8.46 -49.37 -55.82 5.42 -17.66 -49.12 -61.20 55.25 -14.60 -78.34 24.17 20.58 -70.58 7.41 76.82 -22.64 -30.81 64.03 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 330 225 0.5 00.000000 00.000000 DD48 3 0 11.15 12.12 37.3 4/21/2016 12:37:13 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 2.00 17.00 19.00 0.11 370.72 711.22 6.21 -0.019 683.823 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1777.78 1586.81 1194.44 902.78 1048.61 986.11 871.53 993.06 854.17 503.47 559.03 854.17 1013.89 593.75 340.28 621.53 781.25 736.11 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 330 225 0.5 00.000000 00.000000 DD48 4 0 11.15 12.12 37.3 4/21/2016 12:37:13 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 3.00 18.00 21.00 0.46 126.44 -120.96 10.36 -0.169 730.353 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -396.13 -252.65 -237.04 -227.40 -275.39 -206.67 -182.90 -187.65 -146.50 -119.27 -111.61 -79.59 -55.08 -40.12 -81.88 -111.15 -132.44 -163.11 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 313 229 0.4 00.000000 00.000000 DD48 1 0 11.15 12.14 36.8 4/21/2016 12:37:23 PM 0 1 0.0 0.00 0.0
 Dipole Dipole 0.00 3.00 21.00 24.00 0.74 100.84 -168.23 18.94 -0.170 730.353 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -466.53 -410.74 -348.14 -356.16 -351.34 -290.50 -256.60 -207.55 -182.72 -171.70 -171.94 -165.16 -126.45 -153.12 -193.72 -199.06 -190.88 -199.68 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 313 229 0.4 00.000000 00.000000 DD48 2 0 11.15 12.14 36.8 4/21/2016 12:37:23 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 3.00 24.00 27.00 0.48 196.67 -34.48 -10.98 -0.073 730.353 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -214.68 -246.19 -277.21 -231.15 -401.07 -345.04 -360.83 -319.26 -259.88 -247.24 -305.14 -213.89 -175.15 -134.27 -345.68 -299.01 -344.80 -457.90 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 313 229 0.4 00.000000 00.000000 DD48 3 0 11.15 12.14 36.8 4/21/2016 12:37:23 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 3.00 27.00 30.00 0.50 182.95 56.54 2.66 -0.054 730.353 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 122.99 226.82 32.83 -71.54 -146.13 -11.10 -13.58 -18.74 68.44 -2.91 17.44 74.69 163.12 61.58 -81.59 -201.02 -146.97 -57.60 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 313 229 0.4 00.000000 00.000000 DD48 4 0 11.15 12.14 36.8 4/21/2016 12:37:23 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 3.00 19.00 22.00 0.43 93.30 46.77 0.69 -0.137 734.572 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 141.67 57.72 78.49 82.91 117.42 29.33 -47.90 -19.59 49.65 19.25 -35.35 -34.65 7.47 36.20 95.34 69.93 76.50 117.42 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 312 229 0.4 00.000000 00.000000 DD48 1 0 11.12 12.12 37.3 4/21/2016 12:37:32 PM 0 1 0.0 0.00 0.0
 Dipole Dipole 0.00 3.00 22.00 25.00 0.81 60.10 -215.61 19.88 -0.162 734.572 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -548.41 -437.13 -352.76 -260.97 -266.71 -327.24 -327.57 -248.48 -161.93 -184.29 -225.98 -187.81 -138.19 -96.12 -65.92 -93.17 -71.35 -66.47 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 312 229 0.4 00.000000 00.000000 DD48 2 0 11.12 12.12 37.3 4/21/2016 12:37:33 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 3.00 25.00 28.00 0.52 159.05 8.56 -16.05 -0.072 734.572 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -41.57 -46.58 -70.01 -49.63 3.99 18.48 -88.10 -34.92 74.88 -40.33 -161.19 -106.52 -49.11 48.04 120.26 47.22 120.29 204.71 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 312 229 0.4 00.000000 00.000000 DD48 3 0 11.12 12.12 37.3 4/21/2016 12:37:33 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 3.00 20.00 23.00 0.42 141.71 61.45 16.61 -0.113 736.460 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 73.96 86.69 97.96 29.86 49.84 21.59 10.82 11.41 22.03 89.79 99.09 81.22 16.72 30.52 115.60 119.13 91.77 58.10 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 310 228 0.4 00.000000 00.000000 DD48 1 0 11.15 12.30 40.2 4/21/2016 12:37:42 PM 0 1 0.0 0.00 0.0
 Dipole Dipole 0.00 4.00 26.00 30.00 0.26 217.54 121.68 -7.44 -0.049 647.179 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 563.10 670.44 472.92 383.43 350.50 167.56 -44.44 48.21 82.94 59.23 114.88 -51.19 85.32 63.19 -89.88 -176.79 -175.50 -333.63 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 345 223 0.5 00.000000 00.000000 DD48 1 0 11.15 12.32 40.2 4/21/2016 12:37:52 PM 0 1 0.0 0.00 0.0
 Dipole Dipole 0.00 4.00 30.00 34.00 0.88 130.31 -133.50 1.66 -0.110 647.179 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -152.05 -114.90 -131.18 -171.68 -161.30 -211.96 -263.98 -268.01 -179.19 -104.03 -35.14 -59.28 -31.28 -148.37 -110.93 -85.95 -83.45 -135.39 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 345 223 0.5 00.000000 00.000000 DD48 2 0 11.15 12.32 40.2 4/21/2016 12:37:52 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 4.00 34.00 38.00 0.58 219.47 -78.09 -18.18 -0.049 647.179 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 141.87 152.18 99.80 137.20 -14.98 -163.49 -235.22 -385.42 -191.67 -185.52 -167.86 -314.09 -139.68 -332.74 -251.09 -53.08 -317.76 -360.52 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 345 223 0.5 00.000000 00.000000 DD48 3 0 11.15 12.32 40.2 4/21/2016 12:37:52 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 4.00 27.00 31.00 0.04 0.00 0.00 24.65 -0.006 651.344 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 343 223 0.5 00.000000 00.000000 DD48 1 0 11.15 12.32 40.2 4/21/2016 12:37:58 PM 0 1 0.0 0.00 0.0
 Dipole Dipole 0.00 4.00 31.00 35.00 1.12 54.21 -233.94 -32.73 -0.127 651.344 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -677.20 -468.41 -427.88 -322.34 -285.03 -294.64 -256.87 -153.39 -147.66 -124.54 -263.51 -280.45 -210.62 -96.15 -84.94 -152.70 -99.59 -36.17 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 343 223 0.5 00.000000 00.000000 DD48 2 0 11.15 12.32 40.2 4/21/2016 12:37:58 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 4.00 28.00 32.00 0.34 136.16 -147.46 53.00 -0.052 650.954 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -473.21 -384.18 -215.77 -22.07 -121.28 -246.65 -362.35 -451.88 -213.05 177.33 170.39 -1.36 20.21 -100.57 -25.05 -166.17 -156.00 -219.12 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 342 223 0.5 00.000000 00.000000 DD48 1 0 11.15 12.32 40.2 4/21/2016 12:38:08 PM 0 1 0.0 0.00 0.0
 Dipole Dipole 0.00 4.00 32.00 36.00 0.48 168.96 -136.02 -58.38 -0.049 650.954 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -1083.11 -917.76 -414.68 -50.89 -35.57 -248.78 -506.27 -402.18 -173.56 187.05 337.87 171.63 -39.88 -38.39 171.85 -80.73 -121.21 -139.93 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 342 223 0.5 00.000000 00.000000 DD48 2 0 11.15 12.32 40.2 4/21/2016 12:38:08 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 4.00 36.00 40.00 0.33 175.23 -120.25 -32.69 -0.024 650.954 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -1039.58 -812.50 -200.69 9.03 23.61 2.08 -468.06 -535.42 -150.00 469.44 424.31 323.61 109.03 47.22 -167.36 -461.11 -515.28 -756.25 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 342 223 0.5 00.000000 00.000000 DD48 3 0 11.15 12.32 40.2 4/21/2016 12:38:08 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 5.00 33.00 38.00 -0.63 30.47 -279.08 -33.36 0.062 435.551 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -1867.21 -1288.49 -1003.17 -938.07 -570.11 -346.30 -271.70 -346.63 -299.33 -369.57 -478.52 -491.57 -549.83 -655.16 -509.87 -533.53 -780.01 -753.62 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 526 229 1.2 00.000000 00.000000 DD48 1 0 11.32 12.30 40.2 4/21/2016 12:38:18 PM 0 1 0.0 0.00 0.0
 Dipole Dipole 0.00 5.00 38.00 43.00 1.86 133.17 -163.65 -14.20 -0.119 435.551 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -737.85 -590.95 -407.99 -325.32 -297.54 -334.94 -341.88 -280.05 -227.16 -115.12 -62.77 -54.62 -99.49 9.88 70.78 63.43 246.66 227.83 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 526 229 1.2 00.000000 00.000000 DD48 2 0 11.32 12.30 40.2 4/21/2016 12:38:18 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 5.00 35.00 40.00 -1.72 78.59 -214.78 -30.75 0.116 356.858 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -646.37 -480.38 -424.22 -348.31 -260.52 -82.47 -92.16 -159.67 -233.58 -150.34 -105.04 -132.96 -138.72 -161.38 -170.45 -223.49 -272.57 -323.38 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 504 180 1.4 00.000000 00.000000 DD48 1 0 11.44 12.30 40.2 4/21/2016 12:38:28 PM 0 1 0.0 0.00 0.0
 Dipole Dipole 0.00 5.00 40.00 45.00 1.76 44.88 -279.92 -4.37 -0.080 356.858 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -2101.36 -1650.86 -1404.65 -1012.46 -994.43 -1317.58 -1072.06 -754.34 -733.10 -641.21 -339.00 -260.54 -221.05 -163.44 -50.53 313.12 490.63 227.28 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 504 180 1.4 00.000000 00.000000 DD48 2 0 11.44 12.30 40.2 4/21/2016 12:38:28 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 0.00 5.00 36.00 41.00 -6.07 0.00 -299.99 -43.65 0.385 364.483 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -1069.84 -811.77 -608.03 -503.14 -459.46 -408.99 -364.01 -315.95 -301.92 -283.76 -248.88 -209.53 -198.88 -163.89 -184.99 -169.62 -166.71 -147.13 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 525 191 1.4 00.000000 00.000000 DD48 1 0 11.38 12.32 40.2 4/21/2016 12:38:34 PM 0 1 0.0 0.00 0.0
 Dipole Dipole 0.00 5.00 41.00 46.00 9.60 10.91 -289.06 -43.01 -0.410 364.483 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -829.38 -640.00 -567.83 -510.93 -420.90 -343.09 -279.51 -251.55 -212.18 -188.24 -150.20 -139.09 -170.43 -156.41 -127.65 -120.03 -117.44 -83.95 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 525 191 1.4 00.000000 00.000000 DD48 2 0 11.38 12.32 40.2 4/21/2016 12:38:34 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 1.00 2.00 3.00 4.00 1.25 0.35 -0.54 12.81 -42.459 637.972 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -3.01 -1.97 -1.44 -0.95 -0.78 -0.51 -0.59 -0.40 -0.05 0.01 -0.03 0.08 0.12 0.07 -0.03 -0.16 -0.11 0.10 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 350 223 0.5 00.000000 00.000000 DD48 1 0 11.18 12.30 40.2 4/21/2016 12:38:40 PM 0 1 0.0 0.00 0.0
 Dipole Dipole 1.00 2.00 4.00 5.00 0.75 32.52 1.22 48.79 -6.357 637.972 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 7.25 4.91 5.48 4.12 2.61 3.96 3.40 1.34 1.85 1.03 0.00 -1.51 -1.49 -1.75 -2.04 -2.77 -2.33 -2.11 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 350 223 0.5 00.000000 00.000000 DD48 2 0 11.18 12.30 40.2 4/21/2016 12:38:40 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 1.00 2.00 5.00 6.00 0.60 107.37 -5.20 -309.15 -2.025 637.972 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -32.25 -32.38 -24.20 -24.40 -5.91 -6.94 -8.88 -7.92 1.62 -7.50 -1.67 1.76 -2.33 1.84 15.11 11.10 13.47 15.86 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 350 223 0.5 00.000000 00.000000 DD48 3 0 11.18 12.30 40.2 4/21/2016 12:38:40 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 1.00 2.00 6.00 7.00 0.63 1.82 -2.61 -6.35 -1.062 637.972 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -13.44 5.26 -3.36 -4.08 -10.82 -1.49 1.48 -10.10 -7.11 -8.62 9.71 -1.15 -0.76 -4.46 0.77 1.14 -10.47 10.48 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 350 223 0.5 00.000000 00.000000 DD48 4 0 11.18 12.30 40.2 4/21/2016 12:38:40 PM 0 0 0.0 0.00 0.0
 Dipole Dipole 1.00 2.00 7.00 8.00 0.56 2.45 13.52 27.01 -0.544 637.972 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -6.58 -6.58 17.54 13.89 20.47 13.16 18.27 19.01 9.50 -5.85 13.89 32.89 27.78 23.39 25.58 10.23 9.50 7.31 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 350 223 0.5 00.000000 00.000000 DD48 5 0 11.18 12.30 40.2 4/21/2016 12:38:40 PM 0 0 0.0 0.00 0.0
