 El-array Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In   Time Spa.5 Spa.6 Spa.7 Spa.8 Spa.9 Spa.10 Spa.11 Spa.12 M1   M2   M3   M4   M5   M6   M7   M8   M9   M10   M11  M12  M13  M14  M15  M16  M17  M18  M19  M20  Mdly TM1  TM2  TM3  TM4  TM5  TM6  TM7  TM8  TM9  TM10 TM11 TM12 TM13 TM14 TM15 TM16 TM17 TM18 TM19 TM20 Stack Rs-Check Vab  Pab  Rab  Latitude Longitude Name Channel Overload Tx-Bat Rx-Bat Temp. Date Gapfiller Synch Cole Tau Cole M Cole rms
 Wenner VES 0.00 15.00 5.00 10.00 0.45 0.75 -2.83 1.32 8.024 560.491 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -6.69 -5.60 -4.75 -5.55 -7.08 -5.70 -4.26 -4.16 -4.85 -4.80 -4.80 -3.22 1.24 3.27 1.24 1.24 1.14 2.33 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 397 222 0.7 00.000000 00.000000 WE48 1 0 11.00 12.21 49.5 4/21/2016 1:26:34 PM 0 1 0.0 0.00 0.0
 Wenner VES 0.00 12.00 4.00 8.00 0.49 1.27 -9.07 -20.01 7.188 372.164 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -21.40 -17.30 -13.93 -10.62 -8.35 -8.41 -7.91 -7.46 -7.96 -6.91 -6.52 -8.46 -7.91 -6.97 -6.41 -6.08 -5.53 -5.09 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 586 218 1.6 00.000000 00.000000 WE48 1 0 11.00 12.21 49.5 4/21/2016 1:26:40 PM 0 1 0.0 0.00 0.0
 Wenner VES 0.00 9.00 3.00 6.00 0.51 0.62 -5.25 -29.35 11.995 443.931 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -10.54 -8.28 -6.89 -6.36 -5.70 -4.70 -4.34 -3.84 -3.58 -3.94 -4.80 -4.47 -4.41 -4.24 -5.23 -4.70 -4.31 -4.14 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 500 222 1.1 00.000000 00.000000 WE48 1 0 11.00 12.21 49.5 4/21/2016 1:26:45 PM 0 1 0.0 0.00 0.0
 Wenner VES 0.00 6.00 2.00 4.00 0.56 0.13 -3.59 10.15 24.677 555.222 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -7.50 -6.33 -5.62 -4.86 -4.44 -4.17 -4.14 -4.01 -3.58 -3.25 -2.63 -2.32 -2.21 -2.11 -2.13 -1.80 -1.82 -1.63 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 398 221 0.7 00.000000 00.000000 WE48 1 0 11.00 12.21 49.5 4/21/2016 1:26:51 PM 0 1 0.0 0.00 0.0
 Wenner VES 0.00 3.00 1.00 2.00 1.10 0.01 -1.65 -11.18 124.751 712.839 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -4.85 -3.75 -3.06 -2.52 -2.23 -1.89 -1.68 -1.51 -1.34 -1.20 -0.96 -0.89 -0.93 -0.76 -0.58 -0.59 -0.50 -0.54 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 303 216 0.4 00.000000 00.000000 WE48 1 0 11.03 12.21 49.5 4/21/2016 1:26:57 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 46.00 16.00 31.00 0.64 9.64 -32.10 -49.53 3.904 576.678 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -142.79 -92.50 -64.19 -45.76 -44.84 -42.21 -37.03 -45.59 -54.34 -44.15 -24.50 -6.48 -1.90 8.38 14.97 12.92 12.32 19.95 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 387 223 0.7 00.000000 00.000000 WE48 1 0 11.00 12.23 49.5 4/21/2016 1:27:03 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 43.00 15.00 29.00 0.61 23.05 -33.84 -364.37 2.989 431.840 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -113.89 -77.94 -62.96 -63.35 -52.32 -57.09 -47.09 -44.44 -36.62 -27.07 -18.67 -14.83 -15.64 -2.31 -2.73 4.22 13.93 9.68 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 510 220 1.2 00.000000 00.000000 WE48 1 0 10.97 12.05 50.0 4/21/2016 1:27:13 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 40.00 14.00 27.00 0.55 3.94 -24.94 305.74 2.884 428.916 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -46.39 -29.02 -20.70 -16.06 -19.75 -28.47 -39.69 -27.27 -27.72 -29.42 -22.37 -25.69 -28.28 -21.28 -17.09 -12.93 -13.82 -22.92 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 515 221 1.2 00.000000 00.000000 WE48 1 0 11.00 12.21 49.5 4/21/2016 1:27:19 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 37.00 13.00 25.00 0.51 4.90 -23.08 69.75 4.524 665.010 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -45.89 -37.29 -33.79 -27.21 -25.97 -27.38 -30.02 -26.14 -17.93 -12.80 -12.98 -20.08 -21.76 -22.66 -16.77 -8.14 -12.66 -16.05 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 325 216 0.5 00.000000 00.000000 WE48 1 0 11.03 12.21 49.5 4/21/2016 1:27:25 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 34.00 12.00 23.00 0.52 123.17 51.33 -208.47 3.142 420.428 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -8.89 -2.09 16.85 25.63 9.59 -3.19 12.11 45.59 78.63 73.07 77.89 80.98 94.14 106.45 92.15 82.37 76.94 65.63 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 522 219 1.2 00.000000 00.000000 WE48 1 0 11.00 12.05 49.5 4/21/2016 1:27:34 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 31.00 11.00 21.00 0.48 6.98 -14.81 186.12 4.393 576.008 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -22.26 -14.09 -11.87 -12.95 -1.89 -0.53 -8.33 -10.77 -10.52 -10.77 -22.42 -20.20 -21.32 -17.82 -18.68 -21.14 -20.85 -20.27 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 376 216 0.7 00.000000 00.000000 WE48 1 0 10.97 12.23 49.5 4/21/2016 1:27:40 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 28.00 10.00 19.00 0.45 2.79 -0.84 74.57 4.457 563.404 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -1.44 0.76 1.75 1.67 0.95 4.43 -0.36 -0.80 -2.22 -3.56 0.65 -0.08 -6.58 -7.03 0.71 2.92 -4.49 -2.44 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 371 209 0.7 00.000000 00.000000 WE48 1 0 11.06 12.21 49.5 4/21/2016 1:27:46 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 25.00 9.00 17.00 0.45 0.33 -4.33 -176.10 4.813 543.180 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -18.10 -3.71 -0.49 -0.25 0.74 -11.67 -17.14 -11.43 -9.44 -4.46 -3.96 -3.96 -0.99 0.25 2.98 5.22 -3.97 2.48 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 410 223 0.8 00.000000 00.000000 WE48 1 0 10.97 12.21 49.5 4/21/2016 1:27:52 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 22.00 8.00 15.00 0.43 1.97 5.42 197.82 5.367 544.363 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4.27 2.66 6.64 11.51 7.30 -1.79 0.60 0.44 2.48 4.49 -1.34 0.01 7.50 11.51 12.19 15.05 10.17 3.96 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 418 227 0.8 00.000000 00.000000 WE48 1 0 11.03 12.21 49.5 4/21/2016 1:27:58 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 19.00 7.00 13.00 0.44 1.29 6.06 -75.58 8.218 705.345 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 17.16 14.84 13.05 11.84 10.88 9.52 8.99 6.43 6.04 5.71 4.45 1.26 0.25 -0.62 -1.40 -0.87 1.55 0.05 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 308 217 0.4 00.000000 00.000000 WE48 1 0 11.00 12.21 49.5 4/21/2016 1:28:04 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 16.00 6.00 11.00 0.45 0.25 -3.35 -211.83 9.054 629.300 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -10.03 -10.02 -7.51 -3.96 -5.67 -6.60 -2.38 0.66 -0.66 -0.93 -0.92 -3.03 -4.35 -1.58 -1.45 -1.18 0.28 -1.05 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 339 213 0.5 00.000000 00.000000 WE48 1 0 11.03 12.21 49.5 4/21/2016 1:28:10 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 13.00 5.00 9.00 0.48 2.25 -5.24 213.60 7.870 408.992 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 10.91 7.12 6.06 2.28 -3.64 -5.61 -5.15 -7.29 -5.16 -6.83 -12.28 -13.95 -7.75 -10.33 -10.94 -12.15 -9.87 -9.72 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 537 220 1.3 00.000000 00.000000 WE48 1 0 11.00 12.21 49.5 4/21/2016 1:28:16 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 10.00 4.00 7.00 0.52 0.52 -5.12 3.08 11.636 417.797 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -10.18 -8.77 -7.68 -6.08 -4.68 -4.47 -4.27 -3.34 -3.51 -3.92 -4.30 -4.68 -5.60 -6.77 -4.34 -2.49 -3.38 -3.65 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 523 218 1.3 00.000000 00.000000 WE48 1 0 11.00 12.21 49.5 4/21/2016 1:28:22 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 7.00 3.00 5.00 0.57 0.05 -5.25 -248.19 26.445 581.163 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -10.83 -9.07 -8.13 -7.76 -7.18 -6.64 -6.23 -5.60 -4.74 -4.52 -3.88 -2.75 -2.62 -2.84 -2.98 -3.11 -2.53 -3.03 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 362 210 0.6 00.000000 00.000000 WE48 1 0 11.03 12.21 49.5 4/21/2016 1:28:27 PM 0 1 0.0 0.00 0.0
 Wenner VES 1.00 4.00 2.00 3.00 0.99 0.06 -1.57 221.20 93.671 596.386 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -5.30 -3.98 -3.26 -2.51 -2.23 -2.22 -1.78 -1.29 -1.25 -0.80 -0.75 -0.65 -0.38 -0.36 -0.54 -0.33 -0.33 -0.32 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 354 211 0.6 00.000000 00.000000 WE48 1 0 11.03 12.21 49.5 4/21/2016 1:28:33 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 47.00 17.00 32.00 0.61 35.37 -23.91 96.57 2.154 333.010 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -66.89 -43.83 -27.19 -20.37 -18.02 -20.20 -27.69 -27.78 -15.59 -20.85 -22.02 -24.57 -26.01 -29.77 -24.02 -9.96 -7.99 2.33 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 641 214 1.9 00.000000 00.000000 WE48 1 0 11.00 12.03 50.0 4/21/2016 1:28:43 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 44.00 16.00 30.00 0.65 95.48 -71.78 -140.22 2.230 303.940 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -89.28 -59.75 -36.17 -39.54 -62.20 -76.80 -85.24 -84.82 -97.72 -105.21 -93.97 -81.82 -79.94 -67.55 -70.10 -69.71 -51.80 -40.37 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 688 209 2.3 00.000000 00.000000 WE48 1 0 11.03 12.05 50.0 4/21/2016 1:28:53 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 41.00 15.00 28.00 0.55 9.49 -30.24 96.78 2.012 299.205 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -101.67 -78.75 -71.18 -60.62 -46.71 -44.03 -37.79 -19.57 -3.05 11.19 8.65 2.28 -10.35 -9.88 -13.80 -16.33 -26.66 -26.03 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 700 210 2.3 00.000000 00.000000 WE48 1 0 11.06 12.21 49.5 4/21/2016 1:28:59 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 38.00 14.00 26.00 0.54 5.84 -9.70 85.70 2.756 386.218 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -64.56 -47.41 -36.60 -28.10 -24.36 -16.73 -15.00 -12.55 -10.96 -9.95 -1.01 1.87 7.06 12.83 16.72 11.23 20.61 22.36 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 559 216 1.4 00.000000 00.000000 WE48 1 0 11.03 12.19 50.0 4/21/2016 1:29:05 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 35.00 13.00 24.00 0.50 16.54 -23.76 -24.14 3.553 488.562 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -25.43 -29.04 -25.42 -24.13 -24.64 -26.26 -23.96 -25.06 -23.82 -20.92 -20.70 -20.18 -20.55 -21.08 -23.53 -24.11 -24.91 -23.96 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 444 217 0.9 00.000000 00.000000 WE48 1 0 10.97 12.05 50.0 4/21/2016 1:29:15 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 32.00 12.00 22.00 0.48 98.57 -6.76 48.89 5.403 700.523 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 5.74 -0.23 -2.28 3.75 14.92 15.40 12.90 8.83 -0.19 -1.48 -0.57 2.02 2.58 -6.24 -20.41 -37.98 -52.45 -66.01 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 308 216 0.4 00.000000 00.000000 WE48 1 0 11.03 12.05 49.5 4/21/2016 1:29:24 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 29.00 11.00 20.00 0.48 3.35 2.15 15.13 3.322 390.101 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -9.77 -5.11 -8.73 -5.60 -4.62 -8.36 -2.49 -3.09 -5.75 4.80 6.12 6.85 14.53 15.13 15.97 10.55 8.01 10.28 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 555 217 1.4 00.000000 00.000000 WE48 1 0 11.00 12.21 49.5 4/21/2016 1:29:30 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 26.00 10.00 18.00 0.42 2.40 13.59 -91.15 5.141 610.456 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 41.82 27.21 19.64 14.23 13.30 10.98 12.99 12.06 10.28 8.58 7.11 7.57 6.49 7.11 9.35 13.06 12.67 10.28 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 347 212 0.6 00.000000 00.000000 WE48 1 0 11.03 12.21 49.5 4/21/2016 1:29:36 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 23.00 9.00 16.00 0.44 3.92 6.23 84.04 5.656 563.438 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -0.44 1.25 0.97 4.42 7.37 7.86 7.37 6.52 6.31 8.92 10.11 9.41 9.90 7.58 6.60 6.11 7.58 4.21 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 393 222 0.7 00.000000 00.000000 WE48 1 0 10.97 12.21 50.0 4/21/2016 1:29:42 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 20.00 8.00 14.00 0.44 1.06 10.28 -45.75 6.104 520.256 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 20.83 14.25 12.94 13.07 12.75 9.89 9.31 8.79 9.39 10.30 12.26 9.66 5.94 6.78 6.26 6.39 7.57 8.61 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 424 221 0.8 00.000000 00.000000 WE48 1 0 10.97 12.21 50.0 4/21/2016 1:29:48 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 17.00 7.00 12.00 0.46 5.52 6.85 -78.99 6.956 471.593 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4.57 5.60 7.43 9.54 5.43 1.89 2.52 2.00 4.23 6.40 6.57 8.52 10.40 9.37 11.14 12.28 9.71 5.77 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 468 221 1.0 00.000000 00.000000 WE48 1 0 10.97 12.21 50.0 4/21/2016 1:29:54 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 14.00 6.00 10.00 0.51 1.75 -8.58 48.09 8.581 424.411 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -8.90 -8.99 -8.71 -7.97 -7.51 -6.86 -7.00 -8.16 -9.32 -10.29 -10.15 -8.81 -8.25 -8.15 -9.45 -9.36 -8.52 -7.96 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 513 218 1.2 00.000000 00.000000 WE48 1 0 11.00 12.19 49.5 4/21/2016 1:30:00 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 11.00 5.00 8.00 0.56 0.35 -13.66 13.30 9.080 307.339 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -20.88 -19.56 -19.69 -16.63 -16.06 -15.49 -14.40 -13.22 -14.01 -14.31 -13.92 -13.79 -12.43 -11.12 -9.33 -7.92 -6.35 -6.74 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 679 209 2.2 00.000000 00.000000 WE48 1 0 11.03 12.19 49.5 4/21/2016 1:30:06 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 8.00 4.00 6.00 0.63 0.24 -4.00 -54.77 22.522 451.214 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -7.99 -6.99 -6.37 -5.86 -5.10 -4.54 -4.54 -4.38 -3.74 -3.04 -3.16 -2.96 -2.91 -2.82 -2.68 -1.89 -1.48 -1.55 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 484 218 1.1 00.000000 00.000000 WE48 1 0 11.00 12.21 50.0 4/21/2016 1:30:11 PM 0 1 0.0 0.00 0.0
 Wenner VES 2.00 5.00 3.00 4.00 0.92 0.27 -4.41 17.10 49.867 340.404 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -15.84 -11.16 -8.87 -7.07 -5.70 -4.70 -3.97 -3.43 -3.19 -2.80 -2.41 -1.90 -1.85 -1.77 -1.52 -1.26 -1.06 -0.94 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 567 193 1.7 00.000000 00.000000 WE48 1 0 11.20 12.19 50.0 4/21/2016 1:30:17 PM 0 1 0.0 0.00 0.0
